ID,Date,y,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
-1.724984900695073,-3.8356808739286286,-0.5242031609681798,-0.0722252414827834,-1.1177388944682043,-1.88313966914189,-0.4039832616581623,0.7890500383411173,-1.8655062750904126,0.4226430401951956,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7243835463632984,-3.8356808739286286,-0.38837703476100643,0.0722252414827834,-0.932899216401936,-1.7823340661395548,-0.30855414473103837,0.8982874472368022,-1.6348006132629547,0.6180581458747123,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.723782192031524,-3.8356808739286286,-0.3853247622619688,0.2166757244483502,-0.8740865915626687,-1.6815284631372194,-0.11769591087679024,0.8982874472368022,-1.5117575936216436,0.6755331769569229,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7231808376997495,-3.8356808739286286,-0.39142930726004405,0.36112620741391704,-0.8236757702718682,-1.6311256616360517,0.2640205568317056,0.8982874472368022,-1.4348557063458243,0.5031080837102907,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.722579483367975,-3.8356808739286286,-0.3670111272677432,0.5055766903794838,-0.8992920022080689,-1.1270976466243752,1.4091699599571936,0.8982874472368022,-1.1887696670632026,-0.03715720846249032,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7219781290362006,-3.8356808739286286,-0.33496226602784834,0.6500271733450507,-0.9749082341442697,-0.21984721960335704,2.3634611292284338,-1.1618618111552548,-0.8504013630495978,-0.38200739495575486,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7213767747044262,-3.8356808739286286,-0.2266065923120134,0.7944776563106174,-1.0085154483381367,-0.018236013598686367,-0.11769591087679024,0.8982874472368022,-0.8119504194116881,-0.5659274944188293,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7207754203726517,-3.8356808739286286,0.2419172362902588,0.9389281392761842,-1.0253190554350702,0.38498639841065496,-0.30855414473103837,0.8982874472368022,-0.6965975884979592,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.720174066040877,-3.8356808739286286,-0.15793046108366732,1.083378622241751,-1.0757298767258705,0.9394172149234993,-0.02226679394966638,0.8982874472368022,-0.5812447575842302,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7195727117091026,-3.8356808739286286,-0.42347816849993886,1.2278291052073178,-1.100935287371271,1.0402228179258346,-0.21312502780391432,0.7497928445192306,-0.5812447575842302,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7189713573773282,-3.8356808739286286,-0.4555270297398337,1.3722795881728846,-1.1429443051136046,1.14102842092817,-0.8811288462937822,0.36404824435634336,-0.5889349463118121,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7183700030455538,-3.8356808739286286,-0.4662099834864653,1.5167300711384515,-1.1513461086620713,1.2418340239305052,-0.21312502780391432,-0.159949951440145,-0.5735545688566482,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7177686487137793,-3.8356808739286286,-0.5806702022003755,1.6611805541040183,-1.1849533228559384,1.292236825431673,-0.6902706124395342,-0.35623592054957876,-0.5889349463118121,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7171672943820049,-3.597670317614811,-0.5730395209527814,-1.6611805541040183,-1.2269623405982721,1.443445229935176,-0.5948414955124102,-0.8187880738422444,-0.5889349463118121,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7165659400502304,-3.597670317614811,-0.6035622459431574,-1.5167300711384515,-1.2605695547921392,1.3930424284340084,-1.0719870801480302,-0.8256154118982247,-0.6350760786773036,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7159645857184558,-3.597670317614811,-0.6737645134210224,-1.3722795881728846,-1.3193821796314062,1.3930424284340084,-0.21312502780391432,-0.37159743117553445,-0.6889073997703772,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7153632313866813,-3.597670317614811,-0.8187474571253086,-1.2278291052073178,-1.3697930009222066,1.14102842092817,0.45487879068595377,-0.43133663916536213,-0.7888798532289423,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.714761877054907,-3.597670317614811,-0.9377860845877751,-1.083378622241751,-1.3949984115676068,1.0402228179258346,0.2640205568317056,-0.5235057029210962,-0.8427111743220157,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7141605227231325,-3.597670317614811,-0.9530474470829632,-0.9389281392761842,-1.4118020186645404,1.0402228179258346,-0.21312502780391432,-0.4637664949312686,-0.8580915517771796,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.713559168391358,-3.597670317614811,-0.9667826733286323,-0.7944776563106174,-1.4370074293099406,1.1914312224293377,0.3594496737588297,-0.5047305232671504,-0.8427111743220157,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7129578140595836,-3.597670317614811,-0.8507963183652034,-0.6500271733450507,-1.4454092328584076,1.14102842092817,0.7411661414673256,-0.33746074089563294,-0.8580915517771796,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7123564597278091,-3.597670317614811,-0.7393883721503308,-0.5055766903794838,-1.428605625761474,1.0402228179258346,0.3594496737588297,-0.06436721865642074,-0.8734719292323435,-0.6463925379339244,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7117551053960345,-3.597670317614811,-0.5730395209527814,-0.36112620741391704,-1.3193821796314062,0.48579200141299034,-0.11769591087679024,0.02268134155732814,-0.9196130615978351,-0.313037357657102,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.71115375106426,-3.597670317614811,-0.5638827034556686,-0.2166757244483502,-1.1093370909197375,-0.06863881509985403,-0.11769591087679024,-0.28113520193379543,-0.9119228728702532,0.2617129531650056,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7105523967324856,-3.597670317614811,-0.4814713459816533,-0.0722252414827834,-0.9160956093050023,-0.47186122710919537,0.0731623229774577,-0.11557225407627303,-0.9042326841426712,0.4916130774938486,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7099510424007112,-3.597670317614811,-0.34259294727544237,0.0722252414827834,-0.7144523241418006,-0.8750836391185367,-0.4039832616581623,0.3282047195624468,-0.9119228728702532,0.595068133441828,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7093496880689367,-3.597670317614811,-0.1487736435865545,0.2166757244483502,-0.5716216638178657,-1.1270976466243752,0.0731623229774577,0.5227838541578854,-0.9196130615978351,0.6295531520911545,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7087483337371623,-3.597670317614811,-0.1411429623389605,0.36112620741391704,-0.4623982176877981,-1.1775004481255427,-0.4039832616581623,0.8214798941070238,-0.8580915517771796,0.4801180712774064,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7081469794053876,-3.597670317614811,-0.17471795982837415,0.5055766903794838,-0.4371928070423979,-0.8750836391185367,0.5503079076130775,0.8180662250790337,-0.6812172110427952,0.19274291586635264,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7075456250736132,-3.597670317614811,-0.1304600085923289,0.6500271733450507,-0.5380144496239988,-0.522264028610363,0.8365952583944497,0.804411548967073,-0.6043153237669759,-0.4049974073886392,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7069442707418387,-3.597670317614811,-0.20066227607019377,0.7944776563106174,-0.5716216638178657,-0.37105562410686005,0.7411661414673256,0.7122424852113389,-0.5658643801290663,-0.5889175068517135,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7063429164100643,-3.597670317614811,-0.3273315847802543,0.9389281392761842,-0.6136306815601995,-0.27025002110452473,-0.21312502780391432,0.3811165894962941,-0.5658643801290663,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7057415620782899,-3.597670317614811,-0.4860497547302097,1.083378622241751,-0.6556396993025333,-0.3206528226056924,0.5503079076130775,0.3282047195624468,-0.6196957012221399,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7051402077465154,-3.597670317614811,-0.5257292972176986,1.2278291052073178,-0.6892469134964002,-0.37105562410686005,-0.4994123785852863,0.1899511239288456,-0.6658368335876313,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.704538853414741,-3.597670317614811,-0.4982588447263602,1.3722795881728846,-0.731255931238734,-0.16944441810218938,-0.4994123785852863,-0.04388520448847983,-0.6273858899497217,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7039374990829663,-3.597670317614811,-0.5333599784652926,1.5167300711384515,-0.7816667525295344,-0.21984721960335704,-0.21312502780391432,-0.04729887351646998,-0.6889073997703772,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7033361447511919,-3.597670317614811,-0.5150463434710669,1.6611805541040183,-0.7396577347872008,-0.11904161660102171,-0.6902706124395342,-0.20774131783200714,-0.6196957012221399,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7027347904194174,-3.3826930409442655,-0.5516736134595183,-1.6611805541040183,-0.7396577347872008,-0.018236013598686367,-0.30855414473103837,-0.3033240506157314,-0.5812447575842302,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.702133436087643,-3.3826930409442655,-0.7271792821541805,-1.5167300711384515,-0.7480595383356674,0.536194802914158,-0.02226679394966638,-1.6875668414657383,-0.4043704168498458,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7015320817558686,-3.3826930409442655,-0.7256531459046617,-1.3722795881728846,-0.7984703596264681,1.0402228179258346,-0.30855414473103837,-1.098708934137437,-0.3120881521188626,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7009307274240941,-3.3826930409442655,-0.8950542696012487,-1.2278291052073178,-0.7900685560780012,0.6370004059164933,-0.11769591087679024,-0.7897718871043281,-0.4120606055774277,-0.6578875441503665,0.33932088461069093,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.7003293730923197,-3.3826930409442655,-0.9576258558315195,-1.083378622241751,-0.7816667525295344,0.7378060089188286,-0.6902706124395342,-0.7061369959185694,-0.37360966193951806,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.699728018760545,-3.3826930409442655,-1.0247758508103468,-0.9389281392761842,-0.7480595383356674,0.838611611921164,0.16859143990458156,-0.9553348349618506,-0.3197783408464445,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6991266644287706,-3.3826930409442655,-1.053772439551204,-0.7944776563106174,-0.7900685560780012,1.3930424284340084,0.7411661414673256,-2.040881585862719,-0.21980588738787946,-0.6578875441503665,0.80429882993057,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6985253100969961,-3.3826930409442655,-1.040037213305535,-0.6500271733450507,-0.8152739667234015,1.6450564359398467,-0.4994123785852863,-2.2951999284479854,-0.1813549437499698,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6979239557652217,-3.3826930409442655,-0.9438906295858503,-0.5055766903794838,-0.8068721631749346,1.6954592374410145,0.0731623229774577,-2.0989139593385517,-0.15828437756722402,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6973226014334473,-3.3826930409442655,-0.8416395008680906,-0.36112620741391704,-0.7816667525295344,1.6450564359398467,0.0731623229774577,-2.1211028080204875,-0.1505941888396421,-0.6348975317174822,2.1992326658902073,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6967212471016728,-3.3826930409442655,-0.7683849608911881,-0.2166757244483502,-0.7060505205933337,1.5442508329375113,0.45487879068595377,-2.0767251106566156,-0.1044530564741505,-0.38200739495575486,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6961198927698984,-3.3826930409442655,-0.6569770146763155,-0.0722252414827834,-0.6472378957540665,1.443445229935176,-0.30855414473103837,-1.9674877017609307,-0.07369230156382278,-0.37051238873931275,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6955185384381237,-3.3826930409442655,-0.5654088397051874,0.0722252414827834,-0.5884252709147992,1.3426396269328407,-0.02226679394966638,-1.9196963353690686,-0.05062173538107701,-0.16360227684335402,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6949171841063493,-3.3826930409442655,-0.31817476728314154,0.2166757244483502,-0.5044072354301318,1.14102842092817,0.16859143990458156,-1.8497161202952705,-0.0275511691983312,0.031812828836162516,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6943158297745748,-3.3826930409442655,-0.214397502315863,0.36112620741391704,-0.4371928070423979,0.8890144134223317,-0.4994123785852863,-1.795097415847428,-0.03524135792591314,0.13526788478414184,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6937144754428004,-3.3826930409442655,-0.12588159984377248,0.5055766903794838,-0.40358559284853085,0.7378060089188286,-0.11769591087679024,-1.7763222361934823,-0.05062173538107701,-0.04865221467893248,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.693113121111026,-3.3826930409442655,-0.16098273358270493,0.6500271733450507,-0.4371928070423979,0.9394172149234993,-0.11769591087679024,-1.8343546096693149,-0.019860980470749297,-0.4279874198215235,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6925117667792515,-3.3826930409442655,-0.24186795480720144,0.7944776563106174,-0.5128090389785985,1.1914312224293377,-0.21312502780391432,-1.9043348247431129,-0.019860980470749297,-0.6004125130681557,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.691910412447477,-3.3826930409442655,-0.3975338522581192,0.9389281392761842,-0.5716216638178657,1.292236825431673,0.16859143990458156,-1.9572466946769602,-0.05062173538107701,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6913090581157024,-3.3826930409442655,-0.4295827134980141,1.083378622241751,-0.596827074463266,1.3426396269328407,-0.02226679394966638,-1.9879697159288716,-0.058311924108658944,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.690707703783928,-3.3826930409442655,-0.4677361197359841,1.2278291052073178,-0.6388360922055998,1.443445229935176,-0.30855414473103837,-2.083552448712596,-0.06600211283624086,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6901063494521535,-3.3826930409442655,-0.4860497547302097,1.3722795881728846,-0.6808451099479333,1.443445229935176,-0.4994123785852863,-2.0937934557965665,-0.1044530564741505,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.689504995120379,-3.3826930409442655,-0.5394645234633678,1.5167300711384515,-0.7144523241418006,1.5442508329375113,0.0731623229774577,-2.17230784344034,-0.11214324520173244,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6889036407886047,-3.3826930409442655,-0.6111929271907515,1.6611805541040183,-0.7480595383356674,1.594653634438679,-0.4039832616581623,-2.1842556850383055,-0.12752362265689632,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6883022864568302,-3.1446824846304473,-0.63866337968209,-1.6611805541040183,-0.7228541276902671,1.4938480314363436,-1.0719870801480302,-2.1467053257304136,-0.13521381138447824,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6877009321250558,-3.1446824846304473,-0.7897508683844513,-1.5167300711384515,-0.7144523241418006,1.443445229935176,-1.1674161970751542,-2.1381711531604384,-0.13521381138447824,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6870995777932811,-3.1446824846304473,-0.9026849508488427,-1.3722795881728846,-0.7060505205933337,1.443445229935176,0.0731623229774577,-2.1620668363563693,-0.12752362265689632,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6864982234615067,-3.1446824846304473,-0.9744133545762264,-1.2278291052073178,-0.7732649489810678,1.3426396269328407,0.5503079076130775,-2.1637736708703645,-0.21211569866029756,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6858968691297322,-3.1446824846304473,-1.0110406245646777,-1.083378622241751,-0.8404793773688017,1.5442508329375113,-0.21312502780391432,-2.29349309393399,-0.22749607611546138,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6852955147979578,-3.1446824846304473,-0.9484690383344068,-0.9389281392761842,-0.9076938057565357,1.2418340239305052,0.9320243753215738,-2.083552448712596,-0.3505390957567723,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6846941604661834,-3.1446824846304473,-0.7683849608911881,-0.7944776563106174,-0.9749082341442697,0.8890144134223317,1.8863155445928137,-1.882145976061177,-0.5043428703084109,-0.6578875441503665,-0.03266147164521233,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.684092806134409,-3.1446824846304473,-0.3135963585345851,-0.6500271733450507,-1.0589262696289372,0.48579200141299034,1.6000281938114413,-1.3171837519288068,-0.6965975884979592,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6834914518026345,-3.1446824846304473,0.35637745500416895,-0.5055766903794838,-1.1429443051136046,0.536194802914158,1.6954573107385655,-0.8870614544020475,-0.7504289095910326,-0.6463925379339244,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6828900974708598,-3.1446824846304473,-0.2968088597898783,-0.36112620741391704,-1.2017569299528719,-0.5726668301115307,2.3634611292284338,0.7071219816693537,-1.1810794783356209,-0.4049974073886392,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6822887431390854,-3.1446824846304473,-0.5989838371946011,-0.2166757244483502,-1.1681497157590048,-0.9254864406197044,2.6497484800098055,0.8982874472368022,-1.3118126867045137,0.07779285370193116,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.681687388807311,-3.1446824846304473,-0.49520657222732256,-0.0722252414827834,-1.1177388944682043,-0.8750836391185367,2.268032012301309,0.5552137099237919,-1.242600988156276,0.4226430401951956,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6810860344755365,-3.1446824846304473,-0.47384066473405934,0.0722252414827834,-1.100935287371271,-1.0262920436220397,2.936035830791177,0.5961777382596738,-1.3041224979769315,0.6180581458747123,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.680484680143762,-3.1446824846304473,-0.47689293723309695,0.2166757244483502,-1.0757298767258705,-1.429514455631381,3.508610532353922,0.7924637073691075,-1.5040674048940619,0.687028183173365,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6798833258119876,-3.1446824846304473,-0.5577781584575935,0.36112620741391704,-1.067328073177404,-1.5807228601348842,2.6497484800098055,0.8982874472368022,-1.596349669625045,0.595068133441828,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.679281971480213,-3.1446824846304473,-0.5531997497090371,0.5055766903794838,-1.0841316802743373,-1.6815284631372194,3.8903270000624177,0.8982874472368022,-1.6809417456284463,0.35367300289654274,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6786806171484385,-3.1446824846304473,-0.5013111172253978,0.6500271733450507,-1.092533483822804,-1.7823340661395548,2.8406067138640534,0.8982874472368022,-1.7578436329042655,-0.02566220224604816,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.678079262816664,-3.1446824846304473,-0.2876520422927655,0.7944776563106174,-1.1849533228559384,-1.6311256616360517,3.413181415426797,0.8982874472368022,-1.719392689266356,-0.4509774322544078,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6774779084848896,-3.1446824846304473,0.15797974256672467,0.9389281392761842,-1.2521677512436722,-1.4799172571325487,2.077173778447061,0.8982874472368022,-1.6732515569008641,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6768765541531152,-3.1446824846304473,-0.206766821068269,1.083378622241751,-1.3193821796314062,-1.3287088526290458,1.4091699599571936,0.8982874472368022,-1.6424908019905367,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6762751998213408,-3.1446824846304473,-0.4662099834864653,1.2278291052073178,-1.3781948044706736,-1.0262920436220397,1.2183117261029455,0.8982874472368022,-1.5271379710768076,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6756738454895663,-3.1446824846304473,-0.4677361197359841,1.3722795881728846,-1.462212839955341,-0.7742780361162014,2.6497484800098055,0.8982874472368022,-1.4886870274388981,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
-1.6750724911577917,-3.1446824846304473,-0.5348861147148114,1.5167300711384515,-1.5210254647946082,-0.6734724331138661,0.7411661414673256,0.8982874472368022,-1.4886870274388981,-0.6578875441503665,-0.12565706070918817,-0.14302784597986024,0.4471747731902793,-0.20849631306184815,0.21164927148982926
